family,parameter,value,seed,rows,columns,status,objective,expected_objective,relative_error,primal_infeasibility,dual_infeasibility,verified,iterations,solver_seconds,message,git_commit,machine,timestamp_utc,solver_options
cost_ratio,costs spanning 10^k,7,72007,10,12,optimal,-559705.9999999999,-559706.0,2.079936999548599e-16,,,1,18,0.0050758,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,7,73007,10,12,optimal,-85125810.00000001,-85125810.0,1.7504868610175523e-16,,,1,12,0.000882,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,8,71008,10,12,optimal,-1101180135.0000005,-1101180135.0,4.3302375610247e-16,,,1,17,0.0008017,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,8,72008,10,12,optimal,1379504025.0,1379504025.0,0.0,,,1,18,0.0006319,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,8,73008,10,12,optimal,1553873000.0,1553873000.0,0.0,,,1,16,0.0006106,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,9,71009,10,12,optimal,-11411335.0,-11411335.0,0.0,,,1,12,0.0149216,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,9,72009,10,12,optimal,2980501349.9999995,2980501350.0,1.5998555350532722e-16,,,1,17,0.0100302,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,9,73009,10,12,optimal,20027705080.0,20027705080.0,0.0,,,1,13,0.0131899,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,10,71010,10,12,optimal,1187850090700.0,1187850090700.0,0.0,,,1,21,0.0012513,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,10,72010,10,12,optimal,-3174066799999.9995,-3174066800000.0,1.5383458533386885e-16,,,1,13,0.000637,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,10,73010,10,12,optimal,-133004193040.00008,-133004193040.0,5.736206022433832e-16,,,0,12,0.0004899,[FAIL] complementary slackness     worst |multiplier| * slack = 1.599e-05 on R4,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,11,71011,10,12,optimal,-8303199989160.001,-8303199989160.0,1.1761278799437838e-16,,,1,10,0.0004733,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,11,72011,10,12,feasible,120000545850.00009,120000545850.0,7.629359827199486e-16,,,1,13,0.0007044,"engine reported optimal but the reduced costs violate dual feasibility by 2.608e-05 (1.934e-05 relative to the terms they are computed from), above the 1.0e-07 tolerance; reporting a feasible point ra",53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,11,73011,10,12,optimal,1008568270.0,1008568270.0,0.0,,,1,11,0.0005648,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,12,71012,10,12,optimal,-17733997200.0,-17733997200.0,0.0,,,0,13,0.0004949,[FAIL] complementary slackness     worst |multiplier| * slack = 2.132e-06 on R5,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,12,72012,10,12,optimal,16600047635.0,16600047635.0,0.0,,,1,12,0.0006123,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,12,73012,10,12,optimal,11890011799.999958,11890011800.0,3.529152924968081e-15,,,1,10,0.0034691,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,13,71013,10,12,optimal,-7680040001256.0,-7680040001256.0,0.0,,,1,10,0.0016991,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,13,72013,10,12,optimal,1320215982.9999995,1320215983.0,3.6118117364371053e-16,,,1,12,0.0004492,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,13,73013,10,12,optimal,-6100916785479.998,-6100916785480.0,3.201363120782731e-16,,,0,12,0.0009256,[FAIL] complementary slackness     worst |multiplier| * slack = 2.842e-03 on R1,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,14,71014,10,12,optimal,-149907999572740.0,-149907999572740.0,0.0,,,1,10,0.0009939,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,14,72014,10,12,optimal,-670000015436999.5,-670000015437000.0,7.462686395221657e-16,,,0,11,0.0006921,[FAIL] complementary slackness     worst |multiplier| * slack = 7.105e-01 on R4,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,14,73014,10,12,optimal,6199991997900.002,6199991997900.0,3.150205678751752e-16,,,1,13,0.000829,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,15,71015,10,12,optimal,1.6000002099945398e+17,1.60000020999454e+17,1.9999997375068592e-16,,,0,11,0.0005553,[FAIL] complementary slackness     worst |multiplier| * slack = 3.553e-06 on R4,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,15,72015,10,12,optimal,-7800400004399688.0,-7800400004399680.0,1.025588430784029e-15,,,0,17,0.0008551,[FAIL] complementary slackness     worst |multiplier| * slack = 7.105e+01 on R1,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,15,73015,10,12,optimal,521740003398800.0,521740003398800.0,0.0,,,0,13,0.0009322,[FAIL] complementary slackness     worst |multiplier| * slack = 2.132e-02 on R4,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,16,71016,10,12,optimal,1953479970000000.0,1953479970000000.0,0.0,,,0,14,0.0006709,[FAIL] complementary slackness     worst |multiplier| * slack = 3.553e-01 on R0,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,16,72016,10,12,optimal,6.900014185e+17,6.900014185e+17,0.0,,,1,16,0.0009509,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
cost_ratio,costs spanning 10^k,16,73016,10,12,optimal,2.0006459997899988e+16,2.0006459997899996e+16,3.99870841760098e-16,,,0,10,0.0005037,[FAIL] complementary slackness     worst |multiplier| * slack = 8.882e+00 on R4,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,0,71000,8,10,optimal,-224.00000000000003,-224.0,1.2688263138573217e-16,,,1,8,0.000565,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,0,72000,8,10,optimal,71.0,71.0,0.0,,,1,9,0.0004301,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,0,73000,8,10,optimal,-73.00000000000003,-73.0,3.893384853480001e-16,,,1,8,0.0003973,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,1,71001,16,10,optimal,-101.0,-101.0,0.0,,,1,9,0.0005486,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,1,72001,16,10,optimal,36.00000000000002,36.0,5.921189464667501e-16,,,1,9,0.0004608,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,1,73001,16,10,optimal,-286.0000000000001,-286.0,3.9750642560005605e-16,,,1,11,0.000435,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,2,71002,24,10,optimal,-262.00000000000006,-262.0,2.1695961397254967e-16,,,1,10,0.0004977,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,2,72002,24,10,optimal,-143.00000000000003,-143.0,1.9875321280002802e-16,,,1,7,0.0005874,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,2,73002,24,10,optimal,385.0,385.0,0.0,,,1,11,0.0009162,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,4,71004,40,10,optimal,90.99999999999999,91.0,1.5616323862859346e-16,,,1,14,0.0006692,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,4,72004,40,10,optimal,-54.00000000000002,-54.0,3.9474596431116675e-16,,,1,10,0.0007922,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,4,73004,40,10,optimal,41.00000000000003,41.0,6.932124251318051e-16,,,1,8,0.0009304,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,8,71008,72,10,optimal,-235.0,-235.0,0.0,,,1,7,0.0008839,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,8,72008,72,10,optimal,47.00000000000001,47.0,1.5117930548087238e-16,,,1,9,0.0020973,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,8,73008,72,10,optimal,86.99999999999986,87.0,1.6334315764600004e-15,,,1,22,0.0012392,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,16,71016,136,10,optimal,95.00000000000006,95.0,5.983517774821896e-16,,,1,10,0.0018569,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,16,72016,136,10,optimal,62.99999999999996,63.0,6.767073673905716e-16,,,1,6,0.0020251,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,16,73016,136,10,optimal,-74.00000000000003,-74.0,3.8407715446491904e-16,,,1,9,0.0020792,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,32,71032,264,10,optimal,-58.0,-58.0,0.0,,,1,11,0.0054349,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,32,72032,264,10,optimal,71.00000000000003,71.0,4.0030576662540856e-16,,,1,6,0.0039639,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
redundancy,k times the row count of implied rows,32,73032,264,10,optimal,-319.00000000000006,-319.0,1.7819253561381822e-16,,,1,11,0.0037169,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",1,71001,6,6,optimal,-239.99999999999997,-240.0,1.1842378929335003e-16,,,1,7,0.0005934,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",1,72001,6,6,optimal,-52.99999999999999,-53.0,1.340646671245472e-16,,,1,6,0.0004317,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",1,73001,6,6,optimal,-138.0,-138.0,0.0,,,1,5,0.0003737,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",2,71002,12,6,optimal,-199.0,-199.0,0.0,,,1,6,0.0004728,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",2,72002,12,6,optimal,177.0,177.0,0.0,,,1,4,0.0005372,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",2,73002,12,6,optimal,194.0,194.0,0.0,,,1,4,0.0006621,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",4,71004,24,6,optimal,-141.99999999999994,-142.0,4.0030576662540856e-16,,,1,6,0.0007257,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",4,72004,24,6,optimal,639.9999999999999,640.0,1.7763568394002506e-16,,,1,5,0.0005117,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",4,73004,24,6,optimal,-189.99999999999994,-190.0,2.991758887410948e-16,,,1,5,0.0008454,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",8,71008,48,6,optimal,-295.99999999999994,-296.0,1.9203857723245952e-16,,,1,1,0.0004752,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",8,72008,48,6,optimal,-216.0,-216.0,0.0,,,1,0,0.0002535,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",8,73008,48,6,optimal,906.0000000000001,906.0,1.254821608406358e-16,,,1,6,0.0011324,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",16,71016,96,6,optimal,-314.0,-314.0,0.0,,,1,0,0.0003476,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",16,72016,96,6,optimal,-374.0,-374.0,0.0,,,1,0,0.0005385,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",16,73016,96,6,optimal,1076.0,1076.0,0.0,,,1,0,0.0003083,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",32,71032,192,6,optimal,154.0,154.0,0.0,,,1,0,0.0007062,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",32,72032,192,6,optimal,13.0,13.0,0.0,,,1,0,0.0009203,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",32,73032,192,6,optimal,-522.0,-522.0,0.0,,,1,0,0.0003742,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",64,71064,384,6,optimal,-555.0,-555.0,0.0,,,1,0,0.0009934,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",64,72064,384,6,optimal,794.0,794.0,0.0,,,1,0,0.0010625,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
degeneracy,"k times the column count of rows, all active",64,73064,384,6,optimal,-657.0,-657.0,0.0,,,1,0,0.0008122,,53cbe16,Windows-AMD64,2026-09-09T03:34:02+00:00,
